path,label,자연,한옥,역사,고층빌딩,백화점,미술관,쇼핑,공원,강변,시장,박물관,첨단기술,전망대,테마파크,음식,문화체험,종교
M:/Side/2024_TourAPI/DB/image/대원군별장 (석파정)_11_공공3유형.jpg,대원군별장 (석파정),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/대원군별장 (석파정)_12_공공3유형.jpg,대원군별장 (석파정),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/대원군별장 (석파정)_13_공공3유형.jpg,대원군별장 (석파정),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/대원군별장 (석파정)_14_공공3유형.jpg,대원군별장 (석파정),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/대원군별장 (석파정)_15_공공3유형.jpg,대원군별장 (석파정),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/대원군별장 (석파정)_16_공공3유형.jpg,대원군별장 (석파정),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/대원군별장 (석파정)_17_공공3유형.jpg,대원군별장 (석파정),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/대원군별장 (석파정)_18_공공3유형.jpg,대원군별장 (석파정),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/대원군별장 (석파정)_19_공공3유형.jpg,대원군별장 (석파정),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/대원군별장 (석파정)_1_공공3유형.jpg,대원군별장 (석파정),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/대원군별장 (석파정)_2_공공3유형.jpg,대원군별장 (석파정),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/대원군별장 (석파정)_3_공공3유형.jpg,대원군별장 (석파정),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/대원군별장 (석파정)_5_공공3유형.jpg,대원군별장 (석파정),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/대원군별장 (석파정)_7_공공3유형.jpg,대원군별장 (석파정),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/대원군별장 (석파정)_8_공공3유형.jpg,대원군별장 (석파정),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/대원군별장 (석파정)_9_공공3유형.jpg,대원군별장 (석파정),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/대학로_10_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_11_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_12_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_13_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_14_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_15_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_16_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_17_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_18_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_19_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_1_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_20_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_23_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_24_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_25_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_26_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_27_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_28_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_29_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_2_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_30_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_31_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_32_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_33_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_34_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_35_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_36_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_37_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_38_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_39_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_3_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_40_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_41_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_42_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_43_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_44_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_45_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_46_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_47_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_48_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_49_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_4_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_50_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_51_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_52_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_5_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_6_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_7_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_8_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/대학로_9_공공3유형.jpg,대학로,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
M:/Side/2024_TourAPI/DB/image/덕수궁 대한문_10_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 대한문_11_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 대한문_13_공공3유형.JPG,덕수궁,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 대한문_1_공공3유형.JPG,덕수궁,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 대한문_2_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 대한문_3_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 대한문_4_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 대한문_5_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 대한문_6_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 대한문_7_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 대한문_8_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 대한문_9_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 돌담길_11_공공3유형.jpg,덕수궁,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 돌담길_12_공공3유형.jpg,덕수궁,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 돌담길_13_공공3유형.jpg,덕수궁,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 돌담길_14_공공3유형.jpg,덕수궁,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 돌담길_1_공공3유형.jpg,덕수궁,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 돌담길_2_공공3유형.jpg,덕수궁,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 돌담길_3_공공3유형.jpg,덕수궁,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 돌담길_4_공공3유형.jpg,덕수궁,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 돌담길_5_공공3유형.jpg,덕수궁,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 돌담길_6_공공3유형.jpg,덕수궁,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 돌담길_7_공공3유형.jpg,덕수궁,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 돌담길_8_공공3유형.jpg,덕수궁,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁 돌담길_9_공공3유형.jpg,덕수궁,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_10_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_11_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_12_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_13_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_14_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_15_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_16_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_17_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_18_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_19_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_1_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_20_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_21_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_22_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_23_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_24_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_25_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_26_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_27_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_28_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_29_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_2_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_30_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_31_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_32_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_33_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_34_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_35_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_36_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_37_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_38_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_39_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_3_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_40_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_41_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_4_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_5_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_6_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_7_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_8_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/덕수궁_9_공공3유형.jpg,덕수궁,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/도선사(서울)_10_공공3유형.jpg,도선사(서울),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/도선사(서울)_11_공공3유형.jpg,도선사(서울),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/도선사(서울)_1_공공3유형.jpg,도선사(서울),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/도선사(서울)_2_공공3유형.jpg,도선사(서울),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/도선사(서울)_3_공공3유형.jpg,도선사(서울),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/도선사(서울)_4_공공3유형.jpg,도선사(서울),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/도선사(서울)_7_공공3유형.jpg,도선사(서울),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/도선사(서울)_8_공공3유형.jpg,도선사(서울),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/도선사(서울)_9_공공3유형.jpg,도선사(서울),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/동대문 문구완구거리_10_공공3유형.JPG,동대문 문구완구거리,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
M:/Side/2024_TourAPI/DB/image/동대문 문구완구거리_1_공공3유형.JPG,동대문 문구완구거리,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
M:/Side/2024_TourAPI/DB/image/동대문 문구완구거리_2_공공3유형.jpg,동대문 문구완구거리,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
M:/Side/2024_TourAPI/DB/image/동대문 문구완구거리_4_공공3유형.jpg,동대문 문구완구거리,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
M:/Side/2024_TourAPI/DB/image/동대문 문구완구거리_5_공공3유형.jpg,동대문 문구완구거리,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
M:/Side/2024_TourAPI/DB/image/동대문 문구완구거리_6_공공3유형.JPG,동대문 문구완구거리,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
M:/Side/2024_TourAPI/DB/image/동대문 문구완구거리_7_공공3유형.JPG,동대문 문구완구거리,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
M:/Side/2024_TourAPI/DB/image/동대문 문구완구거리_9_공공3유형.JPG,동대문 문구완구거리,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
M:/Side/2024_TourAPI/DB/image/동대문디자인플라자(DDP)_10_공공3유형.png,동대문디자인플라자(DDP),0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/동대문디자인플라자(DDP)_3_공공3유형.jpg,동대문디자인플라자(DDP),0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/동대문디자인플라자(DDP)_4_공공3유형.jpg,동대문디자인플라자(DDP),0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/동대문디자인플라자(DDP)_5_공공3유형.jpg,동대문디자인플라자(DDP),0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/동대문디자인플라자(DDP)_6_공공3유형.jpg,동대문디자인플라자(DDP),0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/동대문디자인플라자(DDP)_7_공공3유형.png,동대문디자인플라자(DDP),0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/동대문디자인플라자(DDP)_8_공공3유형.png,동대문디자인플라자(DDP),0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/동대문디자인플라자(DDP)_9_공공3유형.png,동대문디자인플라자(DDP),0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/동대문역사문화공원_10_공공3유형.JPG,동대문역사문화공원,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/동대문역사문화공원_12_공공3유형.JPG,동대문역사문화공원,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/동대문역사문화공원_13_공공3유형.JPG,동대문역사문화공원,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/동대문역사문화공원_14_공공3유형.JPG,동대문역사문화공원,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/동대문역사문화공원_15_공공3유형.JPG,동대문역사문화공원,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/동대문역사문화공원_16_공공3유형.JPG,동대문역사문화공원,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/동대문역사문화공원_2_공공3유형.JPG,동대문역사문화공원,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/동대문역사문화공원_3_공공3유형.JPG,동대문역사문화공원,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/동대문역사문화공원_4_공공3유형.JPG,동대문역사문화공원,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/동대문역사문화공원_5_공공3유형.JPG,동대문역사문화공원,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/동대문역사문화공원_6_공공3유형.JPG,동대문역사문화공원,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/동대문역사문화공원_7_공공3유형.JPG,동대문역사문화공원,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/동대문역사문화공원_8_공공3유형.JPG,동대문역사문화공원,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/동대문역사문화공원_9_공공3유형.JPG,동대문역사문화공원,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/롯데몰 김포공항점스카이파크_2_공공3유형.jpg,롯데몰 김포공항점스카이파크,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
